time_utc,temperature_2m,relative_humidity_2m,dew_point_2m,windspeed_10m,windgusts_10m,winddirection_10m,precipitation,surface_pressure,latitude,longitude,lat_round,lon_round,time_hour
2025-09-12 22:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-12 22:00:00+00:00
2025-09-12 23:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-12 23:00:00+00:00
2025-09-13 00:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 00:00:00+00:00
2025-09-13 01:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 01:00:00+00:00
2025-09-13 02:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 02:00:00+00:00
2025-09-13 03:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 03:00:00+00:00
2025-09-13 04:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 04:00:00+00:00
2025-09-13 05:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 05:00:00+00:00
2025-09-13 06:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 06:00:00+00:00
2025-09-13 07:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 07:00:00+00:00
2025-09-13 08:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 08:00:00+00:00
2025-09-13 09:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 09:00:00+00:00
2025-09-13 10:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 10:00:00+00:00
2025-09-13 11:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 11:00:00+00:00
2025-09-13 12:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 12:00:00+00:00
2025-09-13 13:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 13:00:00+00:00
2025-09-13 14:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 14:00:00+00:00
2025-09-13 15:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 15:00:00+00:00
2025-09-13 16:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 16:00:00+00:00
2025-09-13 17:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 17:00:00+00:00
2025-09-13 18:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 18:00:00+00:00
2025-09-13 19:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 19:00:00+00:00
2025-09-13 20:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 20:00:00+00:00
2025-09-13 21:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 21:00:00+00:00
2025-09-13 22:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 22:00:00+00:00
2025-09-13 23:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-13 23:00:00+00:00
2025-09-14 00:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 00:00:00+00:00
2025-09-14 01:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 01:00:00+00:00
2025-09-14 02:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 02:00:00+00:00
2025-09-14 03:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 03:00:00+00:00
2025-09-14 04:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 04:00:00+00:00
2025-09-14 05:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 05:00:00+00:00
2025-09-14 06:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 06:00:00+00:00
2025-09-14 07:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 07:00:00+00:00
2025-09-14 08:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 08:00:00+00:00
2025-09-14 09:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 09:00:00+00:00
2025-09-14 10:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 10:00:00+00:00
2025-09-14 11:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 11:00:00+00:00
2025-09-14 12:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 12:00:00+00:00
2025-09-14 13:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 13:00:00+00:00
2025-09-14 14:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 14:00:00+00:00
2025-09-14 15:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 15:00:00+00:00
2025-09-14 16:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 16:00:00+00:00
2025-09-14 17:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 17:00:00+00:00
2025-09-14 18:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 18:00:00+00:00
2025-09-14 19:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 19:00:00+00:00
2025-09-14 20:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 20:00:00+00:00
2025-09-14 21:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 21:00:00+00:00
2025-09-14 22:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 22:00:00+00:00
2025-09-14 23:00:00+00:00,,,,,,,,,35.78,0.54,35.8,0.5,2025-09-14 23:00:00+00:00
