latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
37.0792,42.55852,311.33,0.41,0.45,2025-11-01,2331,N,VIIRS,n,2.0NRT,286.24,1.41,N
37.127,39.90534,295.97,0.47,0.39,2025-11-01,2331,N,VIIRS,n,2.0NRT,275.42,0.34,N
37.12788,39.90263,304.17,0.47,0.39,2025-11-01,2331,N,VIIRS,n,2.0NRT,275.66,0.72,N
37.27741,38.73017,296.59,0.42,0.38,2025-11-01,2331,N,VIIRS,n,2.0NRT,282.11,1.02,N
37.29325,37.15659,317.95,0.39,0.36,2025-11-01,2331,N,VIIRS,n,2.0NRT,285.42,1.77,N
37.35298,37.16088,299.62,0.39,0.36,2025-11-01,2331,N,VIIRS,n,2.0NRT,283.84,1.27,N
37.54025,42.66798,301.54,0.41,0.45,2025-11-01,2331,N,VIIRS,n,2.0NRT,280.56,0.79,N
37.94032,32.53403,299.22,0.45,0.39,2025-11-01,2331,N,VIIRS,n,2.0NRT,280.3,0.87,N
38.41095,35.50576,295.82,0.39,0.36,2025-11-01,2331,N,VIIRS,n,2.0NRT,271.4,0.15,N
38.45389,38.7281,308.71,0.41,0.37,2025-11-01,2331,N,VIIRS,n,2.0NRT,281.72,1.24,N
38.66351,39.23292,297.45,0.42,0.38,2025-11-01,2331,N,VIIRS,n,2.0NRT,277.98,0.77,N
38.82651,32.41969,311.94,0.46,0.39,2025-11-01,2331,N,VIIRS,n,2.0NRT,265.53,2.25,N
38.85916,35.76588,298.29,0.39,0.36,2025-11-01,2331,N,VIIRS,n,2.0NRT,274.37,0.75,N
38.89254,41.56977,295.82,0.51,0.41,2025-11-01,2331,N,VIIRS,n,2.0NRT,276.34,1.06,N
39.48617,30.04129,303.78,0.39,0.44,2025-11-01,2331,N,VIIRS,n,2.0NRT,278.61,1.31,N
39.72305,36.93646,301.7,0.38,0.36,2025-11-01,2331,N,VIIRS,n,2.0NRT,275.86,0.9,N
39.83723,30.30241,296.55,0.39,0.44,2025-11-01,2331,N,VIIRS,n,2.0NRT,277.27,0.84,N
39.8377,30.29784,301.9,0.39,0.44,2025-11-01,2331,N,VIIRS,n,2.0NRT,278.25,1.24,N
39.94472,33.19139,311.92,0.44,0.39,2025-11-01,2331,N,VIIRS,n,2.0NRT,281.7,1.8,N
39.94585,33.19009,310.38,0.44,0.38,2025-11-01,2331,N,VIIRS,n,2.0NRT,280.45,1.61,N
40.1851,29.22446,297.3,0.44,0.46,2025-11-01,2331,N,VIIRS,n,2.0NRT,282.91,0.84,N
40.2434,29.92528,302.91,0.41,0.45,2025-11-01,2331,N,VIIRS,n,2.0NRT,281.11,0.99,N
40.26126,30.04245,301.31,0.4,0.44,2025-11-01,2331,N,VIIRS,n,2.0NRT,280.76,0.89,N
40.75714,31.78063,297.94,0.51,0.41,2025-11-01,2331,N,VIIRS,n,2.0NRT,276.46,1.09,N
40.75748,31.78534,295.44,0.51,0.41,2025-11-01,2331,N,VIIRS,n,2.0NRT,276.58,0.49,N
40.75776,29.75899,295.81,0.42,0.45,2025-11-01,2331,N,VIIRS,n,2.0NRT,285.52,0.9,N
40.76578,32.21596,295.79,0.49,0.4,2025-11-01,2331,N,VIIRS,n,2.0NRT,274.02,0.83,N
40.76991,29.52843,305.75,0.43,0.46,2025-11-01,2331,N,VIIRS,n,2.0NRT,287.27,1.14,N
40.77055,29.53292,296.64,0.43,0.46,2025-11-01,2331,N,VIIRS,n,2.0NRT,284.65,0.82,N
40.7808,29.59902,308.5,0.43,0.46,2025-11-01,2331,N,VIIRS,n,2.0NRT,287.72,1.15,N
41.02091,28.55516,314.96,0.48,0.48,2025-11-01,2331,N,VIIRS,n,2.0NRT,286.69,2,N
41.17265,32.63239,299.15,0.48,0.4,2025-11-01,2331,N,VIIRS,n,2.0NRT,278.14,0.83,N
41.17632,32.63311,311.3,0.48,0.4,2025-11-01,2331,N,VIIRS,n,2.0NRT,282.14,1.46,N
41.17999,32.63384,306.56,0.48,0.4,2025-11-01,2331,N,VIIRS,n,2.0NRT,281.42,1.46,N
41.25542,31.41449,325.52,0.53,0.42,2025-11-01,2331,N,VIIRS,n,2.0NRT,283.18,2.33,N
41.2625,31.42237,297.36,0.53,0.42,2025-11-01,2331,N,VIIRS,n,2.0NRT,284.69,1.48,N
41.2657,31.42954,295.37,0.53,0.42,2025-11-01,2331,N,VIIRS,n,2.0NRT,284.17,0.57,N
41.26638,31.42312,300.74,0.53,0.42,2025-11-01,2331,N,VIIRS,n,2.0NRT,286.17,1.75,N
41.56483,32.43027,304.65,0.49,0.4,2025-11-01,2331,N,VIIRS,n,2.0NRT,281.78,0.67,N
44.88641,38.11696,300.22,0.38,0.36,2025-11-01,2331,N,VIIRS,n,2.0NRT,278.6,0.69,N
47.79017,28.95542,298.99,0.54,0.51,2025-11-01,2331,N,VIIRS,n,2.0NRT,275.07,1.56,N
47.84248,33.387,299.96,0.52,0.42,2025-11-01,2331,N,VIIRS,n,2.0NRT,278.59,1.16,N
47.85964,33.44873,328.37,0.52,0.42,2025-11-01,2331,N,VIIRS,n,2.0NRT,279.11,4.42,N
47.86078,33.44836,326.12,0.52,0.42,2025-11-01,2331,N,VIIRS,n,2.0NRT,279.42,3.33,N
47.86603,33.43512,300.41,0.52,0.42,2025-11-01,2331,N,VIIRS,n,2.0NRT,276,1.65,N
47.86805,33.44345,299.96,0.52,0.42,2025-11-01,2331,N,VIIRS,n,2.0NRT,276.32,1.21,N
47.86916,33.44307,298.05,0.52,0.42,2025-11-01,2331,N,VIIRS,n,2.0NRT,276.6,1.21,N
47.87371,33.43686,300.72,0.52,0.42,2025-11-01,2331,N,VIIRS,n,2.0NRT,277.72,1.21,N
47.87543,33.37292,300.05,0.53,0.42,2025-11-01,2331,N,VIIRS,n,2.0NRT,278.53,1.4,N
50.22849,33.34919,298.64,0.48,0.64,2025-11-02,107,N,VIIRS,n,2.0NRT,272.41,1.16,N
51.88953,29.3381,297.46,0.59,0.53,2025-11-02,107,N,VIIRS,n,2.0NRT,273.72,1.05,N
51.89235,29.33966,309.55,0.59,0.53,2025-11-02,107,N,VIIRS,n,2.0NRT,274.11,2.03,N
51.89402,29.34142,306.29,0.59,0.53,2025-11-02,107,N,VIIRS,n,2.0NRT,273.93,1.39,N
52.84787,29.9916,296.75,0.58,0.52,2025-11-02,107,N,VIIRS,n,2.0NRT,275.19,0.67,N
57.06289,9.97361,318.66,0.57,0.43,2025-11-02,107,N,VIIRS,n,2.0NRT,283.38,2.29,N
41.25862,31.41586,297.32,0.79,0.78,2025-11-02,109,N,VIIRS,n,2.0NRT,279.02,1.88,N
44.08163,22.10553,296.19,0.49,0.48,2025-11-02,109,N,VIIRS,n,2.0NRT,281.22,0.88,N
45.12165,25.41842,309.5,0.32,0.55,2025-11-02,109,N,VIIRS,n,2.0NRT,279.4,1.57,N
45.25616,31.67412,335.92,0.6,0.71,2025-11-02,109,N,VIIRS,n,2.0NRT,283.74,3.87,N
45.25863,31.66693,315.19,0.6,0.71,2025-11-02,109,N,VIIRS,n,2.0NRT,282.91,3.87,N
45.93047,21.21363,296.4,0.4,0.44,2025-11-02,109,N,VIIRS,n,2.0NRT,281.16,0.7,N
45.95343,22.86702,295.81,0.47,0.48,2025-11-02,109,N,VIIRS,n,2.0NRT,279.83,0.47,N
46.73683,15.57222,296.92,0.39,0.37,2025-11-02,109,N,VIIRS,n,2.0NRT,279.41,0.56,N
46.8198,21.34415,297.24,0.39,0.44,2025-11-02,109,N,VIIRS,n,2.0NRT,276.6,0.58,N
47.03615,22.33225,296.74,0.42,0.45,2025-11-02,109,N,VIIRS,n,2.0NRT,281.44,0.58,N
47.78911,28.95113,298.83,0.38,0.59,2025-11-02,109,N,VIIRS,n,2.0NRT,274,1.1,N
47.86805,33.42994,297.81,0.58,0.7,2025-11-02,109,N,VIIRS,n,2.0NRT,275.26,1.53,N
47.87932,35.18845,308.73,0.68,0.74,2025-11-02,109,N,VIIRS,n,2.0NRT,276.47,1.63,N
48.2775,14.33734,343.37,0.38,0.36,2025-11-02,109,N,VIIRS,n,2.0NRT,265.6,14.99,N
48.6067,21.17881,327.8,0.53,0.42,2025-11-02,109,N,VIIRS,n,2.0NRT,268.98,4.02,N
48.74768,26.60619,299.9,0.57,0.52,2025-11-02,109,N,VIIRS,n,2.0NRT,278.42,1.63,N
48.89532,23.23271,301.96,0.41,0.45,2025-11-02,109,N,VIIRS,n,2.0NRT,272.53,0.85,N
48.8966,23.23575,297.79,0.41,0.45,2025-11-02,109,N,VIIRS,n,2.0NRT,272.01,0.74,N
48.97582,24.71184,310.59,0.47,0.48,2025-11-02,109,N,VIIRS,n,2.0NRT,280.06,2.22,N
48.98211,1.76045,297.08,0.34,0.56,2025-11-02,109,N,VIIRS,n,2.0NRT,280.38,0.56,N
50.76503,5.67405,306.01,0.47,0.48,2025-11-02,109,N,VIIRS,n,2.0NRT,280.25,1.02,N
50.98998,5.79557,317.03,0.47,0.47,2025-11-02,109,N,VIIRS,n,2.0NRT,281.76,2.09,N
51.29822,7.00874,308.94,0.42,0.45,2025-11-02,109,N,VIIRS,n,2.0NRT,280.93,1.01,N
51.36322,6.71226,320.43,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,280.18,2.87,N
51.3637,6.70596,302.29,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,280.33,2.87,N
51.36519,6.71307,318.36,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,280.76,2.16,N
51.36569,6.70678,340.88,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,284.05,7.22,N
51.36796,6.7068,337.64,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,284.58,2.87,N
51.42596,6.73779,314.45,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,280.41,2.13,N
51.4631,6.74061,307.3,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,279.64,1.05,N
51.46469,6.73932,299.19,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,279.77,0.93,N
51.48202,6.71881,307.61,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,280.25,1.8,N
51.48299,6.70619,313.47,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,280.81,2.03,N
51.48676,6.7134,295.31,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,280.02,0.57,N
51.48724,6.70706,299.19,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,280.45,0.84,N
51.48907,6.7395,297.28,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,279.04,0.8,N
51.48956,6.7332,303.46,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,279.8,1.69,N
51.49332,6.74039,307.43,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,280.18,1.45,N
51.49381,6.73408,317.39,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,280.07,2.09,N
51.49757,6.74127,306.99,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,281.53,1.45,N
51.50656,6.73668,302.83,0.43,0.46,2025-11-02,109,N,VIIRS,n,2.0NRT,282.8,1.64,N
52.20778,8.04782,323.76,0.39,0.44,2025-11-02,109,N,VIIRS,n,2.0NRT,280.28,1.69,N
52.20826,8.04201,297.8,0.39,0.44,2025-11-02,109,N,VIIRS,n,2.0NRT,279.5,1.69,N
52.20864,8.04726,334.7,0.39,0.44,2025-11-02,109,N,VIIRS,n,2.0NRT,281.22,2.01,N
52.46694,7.31658,302.12,0.42,0.45,2025-11-02,109,N,VIIRS,n,2.0NRT,280.72,0.57,N
52.49022,0.16933,297.88,0.42,0.61,2025-11-02,109,N,VIIRS,n,2.0NRT,276.55,0.55,N
53.13242,8.67615,322.95,0.57,0.43,2025-11-02,109,N,VIIRS,n,2.0NRT,280.47,3.07,N
53.13642,8.67715,307.52,0.57,0.43,2025-11-02,109,N,VIIRS,n,2.0NRT,280.57,3.07,N
53.14041,8.67815,306.58,0.57,0.43,2025-11-02,109,N,VIIRS,n,2.0NRT,281.19,1.57,N
53.33965,-1.75657,296.06,0.5,0.66,2025-11-02,109,N,VIIRS,n,2.0NRT,271.49,0.83,N
53.51991,-1.1603,295.81,0.48,0.64,2025-11-02,109,N,VIIRS,n,2.0NRT,263.76,0.42,N
53.52082,9.9015,323.42,0.52,0.42,2025-11-02,109,N,VIIRS,n,2.0NRT,258.14,3.79,N
53.56572,-0.59459,330.32,0.45,0.63,2025-11-02,109,N,VIIRS,n,2.0NRT,277.16,2.67,N
53.56578,-0.60186,301.65,0.45,0.63,2025-11-02,109,N,VIIRS,n,2.0NRT,277.38,3.05,N
53.56893,-0.59125,307.76,0.45,0.63,2025-11-02,109,N,VIIRS,n,2.0NRT,275.45,2.43,N
53.56902,-0.59858,319.73,0.45,0.63,2025-11-02,109,N,VIIRS,n,2.0NRT,278.21,2.43,N
53.56911,-0.60573,309.05,0.45,0.63,2025-11-02,109,N,VIIRS,n,2.0NRT,277.03,2.83,N
53.63269,-0.24353,295.41,0.44,0.62,2025-11-02,109,N,VIIRS,n,2.0NRT,278.27,0.81,N
53.96996,-1.49753,299.29,0.49,0.65,2025-11-02,109,N,VIIRS,n,2.0NRT,273.84,0.91,N
53.97134,-1.49366,299.38,0.49,0.65,2025-11-02,109,N,VIIRS,n,2.0NRT,273.36,1.2,N
38.79443,15.21336,318.57,0.47,0.4,2025-11-02,111,N,VIIRS,n,2.0NRT,285.74,0.58,N
39.35339,22.9819,301.11,0.35,0.57,2025-11-02,111,N,VIIRS,n,2.0NRT,281.87,0.83,N
40.50155,17.21601,302.67,0.53,0.42,2025-11-02,111,N,VIIRS,n,2.0NRT,288.13,2.56,N
40.5141,17.2139,296.54,0.53,0.42,2025-11-02,111,N,VIIRS,n,2.0NRT,285.75,0.84,N
40.51652,17.20844,306.37,0.53,0.42,2025-11-02,111,N,VIIRS,n,2.0NRT,286.72,1.36,N
40.51913,17.20911,306.06,0.53,0.42,2025-11-02,111,N,VIIRS,n,2.0NRT,287.56,1.32,N
40.62984,18.00088,299.03,0.57,0.43,2025-11-02,111,N,VIIRS,n,2.0NRT,285.39,0.83,N
41.02334,28.55255,298.17,0.59,0.7,2025-11-02,111,N,VIIRS,n,2.0NRT,283.53,1,N
41.50326,19.74405,304.31,0.44,0.46,2025-11-02,111,N,VIIRS,n,2.0NRT,283.44,1.04,N
42.00941,12.71725,303.95,0.39,0.36,2025-11-02,111,N,VIIRS,n,2.0NRT,283.75,0.67,N
42.57166,12.67604,299.66,0.38,0.36,2025-11-02,111,N,VIIRS,n,2.0NRT,276.44,0.72,N
42.71626,24.17153,331.36,0.33,0.55,2025-11-02,111,N,VIIRS,n,2.0NRT,280.67,1.41,N
42.7173,24.16767,295.43,0.33,0.55,2025-11-02,111,N,VIIRS,n,2.0NRT,278.75,1.41,N
43.40997,-3.84172,298.57,0.58,0.69,2025-11-02,111,N,VIIRS,n,2.0NRT,281.25,1.05,N
43.54206,16.43949,298.74,0.44,0.39,2025-11-02,111,N,VIIRS,n,2.0NRT,284.55,0.44,N
44.01197,19.88588,301.5,0.39,0.44,2025-11-02,111,N,VIIRS,n,2.0NRT,274.49,0.49,N
44.2146,17.89638,296.91,0.48,0.4,2025-11-02,111,N,VIIRS,n,2.0NRT,276.67,0.62,N
45.67035,0.17585,332.48,0.38,0.59,2025-11-02,111,N,VIIRS,n,2.0NRT,278.09,3.29,N
45.67583,0.17632,325.13,0.38,0.59,2025-11-02,111,N,VIIRS,n,2.0NRT,278.22,1.77,N
33.12349,3.31698,297.37,0.39,0.44,2025-11-02,113,N,VIIRS,n,2.0NRT,284.81,0.97,N
33.12706,3.32179,313.05,0.39,0.44,2025-11-02,113,N,VIIRS,n,2.0NRT,288.31,0.97,N
33.12753,3.31758,305.38,0.39,0.44,2025-11-02,113,N,VIIRS,n,2.0NRT,285.63,0.97,N
33.13157,3.3182,297.16,0.39,0.44,2025-11-02,113,N,VIIRS,n,2.0NRT,285.14,0.64,N
33.13853,3.36603,300.64,0.39,0.44,2025-11-02,113,N,VIIRS,n,2.0NRT,285.76,0.82,N
33.86032,12.05576,326.21,0.42,0.38,2025-11-02,113,N,VIIRS,n,2.0NRT,292.04,2.53,N
33.87395,9.99191,308.03,0.39,0.36,2025-11-02,113,N,VIIRS,n,2.0NRT,290.28,1.26,N
33.8914,12.60417,326.85,0.44,0.38,2025-11-02,113,N,VIIRS,n,2.0NRT,293.57,2.37,N
33.92117,12.68096,322.34,0.44,0.38,2025-11-02,113,N,VIIRS,n,2.0NRT,293.26,1.26,N
33.92203,12.67626,309.77,0.44,0.38,2025-11-02,113,N,VIIRS,n,2.0NRT,292.96,1.26,N
34.43621,2.05701,303.48,0.47,0.48,2025-11-02,113,N,VIIRS,n,2.0NRT,283.92,1.33,N
34.56902,7.24059,300.41,0.42,0.37,2025-11-02,113,N,VIIRS,n,2.0NRT,287.34,0.67,N
34.93901,8.52804,308.1,0.39,0.36,2025-11-02,113,N,VIIRS,n,2.0NRT,284.23,0.83,N
34.98078,5.71954,302.25,0.47,0.4,2025-11-02,113,N,VIIRS,n,2.0NRT,289.17,0.91,N
34.98143,5.71432,316.49,0.47,0.4,2025-11-02,113,N,VIIRS,n,2.0NRT,291.5,2.67,N
35.097,5.64738,295.09,0.48,0.4,2025-11-02,113,N,VIIRS,n,2.0NRT,282.87,0.52,N
35.23276,8.17252,319.07,0.4,0.37,2025-11-02,113,N,VIIRS,n,2.0NRT,282.34,1.96,N
35.31005,-1.34309,304.26,0.37,0.58,2025-11-02,113,N,VIIRS,n,2.0NRT,286.7,0.75,N
35.34941,5.76057,320.79,0.47,0.4,2025-11-02,113,N,VIIRS,n,2.0NRT,283.66,2.53,N
35.70745,4.47563,303.62,0.55,0.42,2025-11-02,113,N,VIIRS,n,2.0NRT,285.8,1,N
35.7635,-0.27151,299.47,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,283.37,0.67,N
35.7748,9.89171,306.21,0.38,0.36,2025-11-02,113,N,VIIRS,n,2.0NRT,289.25,1.03,N
35.80252,-0.21392,299.93,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,286.48,0.91,N
35.80299,-0.24543,299.61,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,284.36,0.48,N
35.80477,-0.24697,297.63,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,284.81,0.64,N
35.80576,-0.26162,300.16,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,285.44,0.49,N
35.80732,-0.23409,299.19,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,285.29,2.28,N
35.80759,-0.23773,339.8,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,285.6,2.28,N
35.80787,-0.24142,336.08,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,285.51,4.11,N
35.80896,-0.25607,322.9,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,286.16,1.39,N
35.80916,-0.23549,305.76,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,286.53,2.79,N
35.80923,-0.25983,315.58,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,286.63,1.39,N
35.80941,-0.23926,367,0.33,0.55,2025-11-02,113,N,VIIRS,h,2.0NRT,287.67,2.79,N
35.81042,-0.25398,302.74,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,285.79,1.38,N
35.81067,-0.25762,326.01,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,286.73,2.32,N
35.8119,-0.27586,314.34,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,285.99,1.52,N
35.81273,-0.2373,323.62,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,287.57,2.28,N
35.81301,-0.24099,321.73,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,287.27,4.11,N
35.8152,-0.27044,340.45,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,288.73,2.45,N
35.81548,-0.27411,340.25,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,287.46,2.45,N
35.81657,-0.26829,314.24,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,288.23,1.96,N
35.81681,-0.27187,324.35,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,287.81,1.52,N
35.81706,-0.27547,318.05,0.33,0.55,2025-11-02,113,N,VIIRS,n,2.0NRT,286.97,1.52,N
35.88153,4.44484,304.78,0.55,0.43,2025-11-02,113,N,VIIRS,n,2.0NRT,286.28,1.78,N
36.12635,1.24154,309.14,0.54,0.51,2025-11-02,113,N,VIIRS,n,2.0NRT,288.01,2.12,N
36.12693,1.24123,308.97,0.54,0.51,2025-11-02,113,N,VIIRS,n,2.0NRT,288.61,2.29,N
36.15782,10.28361,299.67,0.38,0.36,2025-11-02,113,N,VIIRS,n,2.0NRT,289.04,0.45,N
36.17603,5.57265,304.11,0.49,0.4,2025-11-02,113,N,VIIRS,n,2.0NRT,281.57,0.76,N
36.17884,3.74689,324.06,0.4,0.44,2025-11-02,113,N,VIIRS,n,2.0NRT,288.28,2.14,N
36.42876,6.62235,297.08,0.45,0.39,2025-11-02,113,N,VIIRS,n,2.0NRT,284.71,0.49,N
36.43234,6.62299,306.13,0.45,0.39,2025-11-02,113,N,VIIRS,n,2.0NRT,286.04,0.77,N
36.50057,10.02599,296.94,0.38,0.36,2025-11-02,113,N,VIIRS,n,2.0NRT,286.49,0.61,N
36.59015,10.31997,298.82,0.38,0.36,2025-11-02,113,N,VIIRS,n,2.0NRT,288.61,1.06,N
36.63246,3.22977,302.45,0.43,0.46,2025-11-02,113,N,VIIRS,n,2.0NRT,288.83,0.83,N
36.68191,3.12236,302.21,0.44,0.46,2025-11-02,113,N,VIIRS,n,2.0NRT,289.02,0.39,N
36.74476,6.25724,311.69,0.47,0.4,2025-11-02,113,N,VIIRS,n,2.0NRT,287.05,2.19,N
36.74541,6.25199,313.15,0.47,0.4,2025-11-02,113,N,VIIRS,n,2.0NRT,290.24,2.19,N
36.7484,6.25794,327.81,0.47,0.4,2025-11-02,113,N,VIIRS,n,2.0NRT,289.1,2.19,N
36.74905,6.25269,309.54,0.47,0.4,2025-11-02,113,N,VIIRS,n,2.0NRT,288.21,2.19,N
36.74947,3.07872,303.17,0.44,0.46,2025-11-02,113,N,VIIRS,n,2.0NRT,289.44,1.61,N
36.76046,7.3097,311.88,0.43,0.38,2025-11-02,113,N,VIIRS,n,2.0NRT,287.79,0.9,N
36.8682,6.98042,306.95,0.44,0.38,2025-11-02,113,N,VIIRS,n,2.0NRT,290,1.02,N
36.87626,6.94625,301.42,0.44,0.39,2025-11-02,113,N,VIIRS,n,2.0NRT,287.71,0.51,N
36.8769,6.94128,300.57,0.44,0.39,2025-11-02,113,N,VIIRS,n,2.0NRT,288.68,0.51,N
36.88205,6.9576,311.36,0.44,0.39,2025-11-02,113,N,VIIRS,n,2.0NRT,288.25,0.72,N
38.2039,15.26607,301.45,0.48,0.4,2025-11-02,113,N,VIIRS,n,2.0NRT,289.35,1.68,N
57.06108,9.97953,318.42,0.32,0.55,2025-11-02,247,N,VIIRS,n,2.0NRT,281.59,2.3,N
57.06256,9.97486,324.98,0.32,0.55,2025-11-02,247,N,VIIRS,n,2.0NRT,281.84,3.33,N
57.08349,0.89313,302.36,0.5,0.41,2025-11-02,247,N,VIIRS,n,2.0NRT,283.04,0.52,N
50.76163,5.66909,295.6,0.37,0.58,2025-11-02,249,N,VIIRS,n,2.0NRT,278.59,0.4,N
50.7646,5.66877,309.6,0.37,0.58,2025-11-02,249,N,VIIRS,n,2.0NRT,280.24,1.72,N
50.76654,5.67288,304.3,0.37,0.58,2025-11-02,249,N,VIIRS,n,2.0NRT,280.61,0.49,N
51.16582,3.81781,309.11,0.61,0.54,2025-11-02,249,N,VIIRS,n,2.0NRT,261.62,3.83,N
51.16819,3.80956,339.5,0.61,0.54,2025-11-02,249,N,VIIRS,n,2.0NRT,262.14,3.74,N
51.17274,3.8129,304.47,0.61,0.54,2025-11-02,249,N,VIIRS,n,2.0NRT,262.29,3.74,N
51.17509,3.80472,308.46,0.61,0.54,2025-11-02,249,N,VIIRS,n,2.0NRT,261.66,3.74,N
51.36536,6.70605,330.69,0.39,0.59,2025-11-02,249,N,VIIRS,n,2.0NRT,280.15,3.88,N
51.3704,6.72965,304.19,0.39,0.59,2025-11-02,249,N,VIIRS,n,2.0NRT,278.1,0.68,N
51.37054,6.73053,298.8,0.39,0.59,2025-11-02,249,N,VIIRS,n,2.0NRT,277.68,0.98,N
51.46135,6.73989,297.31,0.39,0.59,2025-11-02,249,N,VIIRS,n,2.0NRT,277.11,0.62,N
52.47994,4.59511,295.09,0.6,0.53,2025-11-02,249,N,VIIRS,n,2.0NRT,276.74,1.59,N
52.48228,4.58697,311.1,0.6,0.53,2025-11-02,249,N,VIIRS,n,2.0NRT,277.58,1.59,N
52.48287,4.59419,323.42,0.6,0.53,2025-11-02,249,N,VIIRS,n,2.0NRT,277.55,2.62,N
52.48524,4.58611,310.37,0.6,0.53,2025-11-02,249,N,VIIRS,n,2.0NRT,276.71,3.8,N
52.48676,4.59044,298.01,0.6,0.53,2025-11-02,249,N,VIIRS,n,2.0NRT,276.04,2.06,N
52.49129,0.17178,299.23,0.41,0.45,2025-11-02,249,N,VIIRS,n,2.0NRT,276.93,0.71,N
52.64342,-8.68888,300.79,0.38,0.36,2025-11-02,249,N,VIIRS,n,2.0NRT,278.09,0.91,N
53.21253,-7.97763,303.28,0.39,0.36,2025-11-02,249,N,VIIRS,n,2.0NRT,276.71,0.73,N
53.51088,10.03473,300,0.43,0.62,2025-11-02,249,N,VIIRS,n,2.0NRT,279.61,0.47,N
53.52167,9.90491,300.63,0.43,0.62,2025-11-02,249,N,VIIRS,n,2.0NRT,279,0.74,N
53.56509,-0.59218,309.53,0.54,0.42,2025-11-02,249,N,VIIRS,n,2.0NRT,276.77,3.8,N
53.56687,-0.59989,345.22,0.54,0.42,2025-11-02,249,N,VIIRS,n,2.0NRT,280.14,3.8,N
53.56866,-0.60767,297.42,0.54,0.42,2025-11-02,249,N,VIIRS,n,2.0NRT,276.42,2.9,N
53.56879,-0.58981,321.32,0.54,0.42,2025-11-02,249,N,VIIRS,n,2.0NRT,277.42,3.8,N
53.58331,-0.61609,295.42,0.54,0.42,2025-11-02,249,N,VIIRS,n,2.0NRT,277.18,1.3,N
53.68427,-6.38947,302.71,0.39,0.36,2025-11-02,249,N,VIIRS,n,2.0NRT,276.71,0.95,N
53.97224,-1.49674,306.65,0.5,0.41,2025-11-02,249,N,VIIRS,n,2.0NRT,272.85,1.36,N
54.72502,-5.77034,309.78,0.39,0.36,2025-11-02,249,N,VIIRS,n,2.0NRT,277.26,1.17,N
64.35519,-21.78884,306.79,0.35,0.57,2025-11-02,249,N,VIIRS,n,2.0NRT,273.35,0.95,N
64.36054,-21.78822,303.64,0.35,0.57,2025-11-02,249,N,VIIRS,n,2.0NRT,276.63,0.95,N
35.53183,-0.27635,296.85,0.57,0.69,2025-11-02,253,N,VIIRS,n,2.0NRT,283.58,0.8,N
35.80134,-0.21243,296.78,0.57,0.69,2025-11-02,253,N,VIIRS,n,2.0NRT,282.58,1.55,N
35.80504,-0.25563,297.48,0.57,0.69,2025-11-02,253,N,VIIRS,n,2.0NRT,279.34,1.77,N
35.80563,-0.23409,315.52,0.57,0.69,2025-11-02,253,N,VIIRS,n,2.0NRT,280.54,2.26,N
35.80622,-0.25184,298.35,0.57,0.69,2025-11-02,253,N,VIIRS,n,2.0NRT,280.42,0.91,N
